,ns,Ts,V0s,Is_0,Is_1,Is_2,Is_3,Is_4,Is_5
127,133516770578.57608,1622.920692847347,-0.9485417540928258,-3.053228350377653e-05,-3.6387163131798133e-07,-6.012612678104889e-07,-8.184357214940862e-07,-1.4077316727218519e-06,-2.618093044064789e-07
128,70807223023.39282,1959.1876792217263,-1.5311058746179278,-1.381044758182458e-05,-1.4242332428376434e-07,-2.773247651488234e-07,-3.9771710061788137e-07,-7.194366111065409e-07,-1.1138311003827676e-07
129,171090015622.24222,1752.4192654675774,-1.8649487753162144,-2.7636895964797845e-05,-2.499806193705082e-07,-5.668684963502414e-07,-8.446022095909416e-07,-1.5818012310543644e-06,-2.526238267432633e-07
130,276431829948.1828,1931.5902361576857,-0.6176341584653966,-5.890614563142575e-05,-7.807905644293225e-07,-1.1934971060962523e-06,-1.5737259505636303e-06,-2.6090117234171372e-06,-5.601415952385532e-07
131,113040714732.74968,458.12207030900777,-1.2142890243819169,-2.688896933218759e-05,-3.075499357790569e-07,-5.528456655918821e-07,-7.715004691662642e-07,-1.3520860782112886e-06,-2.901873341422931e-07
132,163200290384.15094,2032.130310792093,-1.844897992562068,-2.5963808147876136e-05,-2.428191913594427e-07,-5.378298740305588e-07,-7.973095213072275e-07,-1.487470639893231e-06,-2.3443790241929003e-07
133,53249374087.02947,847.5800924121346,-1.7790661168338104,-1.2168061318782116e-05,-9.893458614329888e-08,-2.3056169840926645e-07,-3.4611107165126726e-07,-6.52906152518128e-07,-9.622625107024837e-08
134,283307231265.86804,664.6092203598002,-1.7011886655321486,-4.328072543202657e-05,-4.6498449934346084e-07,-9.714881820420548e-07,-1.403837602031808e-06,-2.5189776018327887e-06,-5.355241741333885e-07
135,86491081669.32172,1073.840632815119,-0.9559093424537635,-2.289900569676669e-05,-2.5933736179281823e-07,-4.3602690865457025e-07,-5.973656512522157e-07,-1.0345719756541107e-06,-1.882123727208369e-07
136,291359383242.67444,2474.3766817194487,-0.8990154605745921,-5.5651577992795186e-05,-7.195959108018749e-07,-1.1438489596374802e-06,-1.5327928079784556e-06,-2.589298376109733e-06,-5.213096558778737e-07
137,244965201177.7907,2727.2490805065145,-0.9969452190762687,-4.5942509131268694e-05,-5.862698850000913e-07,-9.495619423795312e-07,-1.2822607611255219e-06,-2.1859619090016484e-06,-4.1903147172098704e-07
138,116667761286.30542,2798.046312047304,-0.24748379863966652,-2.8363578852674706e-05,-3.9010146665268987e-07,-5.67483060912416e-07,-7.326524894280166e-07,-1.1862408180410438e-06,-2.3036417844685223e-07
139,78073334484.90173,1052.343656090265,-1.2327169207758302,-1.9447134838767287e-05,-2.0490830156710497e-07,-3.7107907006138736e-07,-5.21338388452129e-07,-9.2617790613978e-07,-1.584818588338978e-07
140,70105443944.94872,1328.2328104493477,-0.7407584162449796,-1.9383802900703534e-05,-2.2888957420084556e-07,-3.6680489584023646e-07,-4.935586867602383e-07,-8.384606555858139e-07,-1.4994657887173978e-07
141,81136409140.35158,1028.2841163231078,-0.5458068074501226,-2.440948013047741e-05,-2.946504057660221e-07,-4.5828024185314463e-07,-6.093729276741761e-07,-1.0218693099185338e-06,-1.9660270640548968e-07
142,274886695004.0185,444.68128739870633,-1.2795266760249153,-4.5185275169035515e-05,-6.0992984117528e-07,-1.075546093753782e-06,-1.4784956723221494e-06,-2.517554202330113e-06,-6.362618817199206e-07
143,179449604925.9288,1667.1834514754057,-1.2989102108308945,-3.5197734741347443e-05,-3.949906671983121e-07,-7.074836977162617e-07,-9.896357537280672e-07,-1.7489378577216959e-06,-3.194491780539854e-07
144,139803938848.2212,2599.055989852947,-0.3370382151756457,-3.336638118688374e-05,-4.5344176740073533e-07,-6.67959051161842e-07,-8.675046208299006e-07,-1.4152954287691112e-06,-2.777581910330974e-07
145,169314602743.49792,1363.9757817337434,-0.7474000184637473,-4.0175222426464793e-05,-4.990830941659465e-07,-7.925262743226073e-07,-1.061880521501131e-06,-1.7936419867391893e-06,-3.656086417364439e-07
146,250410357444.00534,566.711255878577,-1.1572685660846171,-4.536246716838905e-05,-6.008151786889577e-07,-1.0321729951692482e-06,-1.4123521260796414e-06,-2.4081127409806472e-06,-5.843721431570793e-07
147,85364067414.83948,457.2784428652452,-0.9441685804503688,-2.38541737116904e-05,-2.830419555969401e-07,-4.77332953384322e-07,-6.532522668976853e-07,-1.1258386448461165e-06,-2.3834183812121224e-07
148,89907670246.92941,942.7227288960083,-1.0840289126094302,-2.3284461121525146e-05,-2.5582372005772007e-07,-4.446395135025074e-07,-6.161601786296534e-07,-1.079352275244534e-06,-1.9674029992482776e-07
149,69299027649.3125,1009.4455926784868,-1.2066163504860772,-1.788238504084975e-05,-1.8796871777449647e-07,-3.3857668752471855e-07,-4.748760181871666e-07,-8.422768962970401e-07,-1.42863488946377e-07
150,49105411156.09236,2140.0897119949927,-0.2680228896909975,-1.3821238869993567e-05,-1.7776064520395667e-07,-2.610087219750279e-07,-3.3807170593411164e-07,-5.483383390208978e-07,-9.9929726044245e-08
151,266331578734.63138,941.2253428241157,-0.13144763866789066,-6.433751496054987e-05,-9.336529668631569e-07,-1.3445767519963404e-06,-1.7233014395306017e-06,-2.750265706183315e-06,-7.119024366373905e-07
152,46860429469.229515,463.35303986975384,-0.9515998315968286,-1.5959007217460327e-05,-1.7114537661115397e-07,-2.922840012696576e-07,-4.0258458024039837e-07,-7.008033882177895e-07,-1.294141660642582e-07
153,161977056380.91086,810.9126566488765,-1.2172023044729137,-3.4920525819334855e-05,-3.991548722352651e-07,-7.106286766407186e-07,-9.899001850549589e-07,-1.7355112213808443e-06,-3.5477388385104783e-07
154,96925363535.1631,2398.5755259689554,-1.9279227267738663,-1.500836017907346e-05,-1.3646942144681496e-07,-3.1625561862219153e-07,-4.7328605425041995e-07,-8.89226577272117e-07,-1.295964292783564e-07
155,107102595198.46574,713.6163427076895,-0.6868616368225189,-3.019145204177096e-05,-3.6914729792805523e-07,-5.878707591899734e-07,-7.88247044049654e-07,-1.3313660627714734e-06,-2.8073970909016683e-07
156,53817323829.285324,1202.4309837765886,-1.860115679731821,-1.0895827702325853e-05,-8.806106835569889e-08,-2.1168792168372165e-07,-3.1962423828935765e-07,-6.053756554056725e-07,-8.577560743035299e-08
157,57972203075.18456,1983.6682445040192,-1.084290898530205,-1.3241334037838701e-05,-1.5249705196949995e-07,-2.5891366433916336e-07,-3.554757937012332e-07,-6.156514547152804e-07,-1.016363787269644e-07
158,131642040240.31032,485.89523190959824,-1.1122062882146158,-3.0677730221649327e-05,-3.670375221044721e-07,-6.378158611012466e-07,-8.798318685386355e-07,-1.5228035735615094e-06,-3.399770358806766e-07
159,58936577246.946625,579.0900073134073,-1.6952813495096257,-1.460955204488191e-05,-1.2304525851360733e-07,-2.757130943713005e-07,-4.101127437839673e-07,-7.671200914866573e-07,-1.2297568431643493e-07
160,66264416261.29728,1524.3892166227836,-0.528020515052793,-1.882454623517343e-05,-2.3094175006055714e-07,-3.5561310283829683e-07,-4.7076663405357435e-07,-7.850815240747693e-07,-1.4245180719565344e-07
161,186161657593.57382,2739.4818932537255,-1.6808272382842557,-2.9071040510423524e-05,-3.109409328829805e-07,-6.154884774265475e-07,-8.868428785010683e-07,-1.613106095415015e-06,-2.6400189150236906e-07
162,110983392775.15373,1281.452091831818,-1.721382336273425,-2.1349533993630603e-05,-1.9496745675436044e-07,-4.2304300894331255e-07,-6.245281075032708e-07,-1.1610264916611764e-06,-1.8556513380413522e-07
163,188960181378.93875,2731.5810775086115,-1.0453568307141403,-3.6015590162005873e-05,-4.5233384872326503e-07,-7.434962626738101e-07,-1.0098320537620103e-06,-1.732810519958765e-06,-3.189217851192154e-07
164,92836865690.92392,1253.0939434720253,-1.1819948739528083,-2.2068394094186873e-05,-2.4078334329173204e-07,-4.265812716429307e-07,-5.950435252450385e-07,-1.0496603213256268e-06,-1.82671746824029e-07
165,47588477620.144585,858.5415266624743,-0.26232152386271324,-1.740406382803907e-05,-2.0894149140572288e-07,-3.129459002552949e-07,-4.0951920594388635e-07,-6.742214555954935e-07,-1.264404271061873e-07
166,122993013168.32898,1687.859658761796,-1.1993419878372003,-2.6246188787230368e-05,-2.9674762939727755e-07,-5.206730376832146e-07,-7.238770530668306e-07,-1.2726069668785936e-06,-2.2355509440059684e-07
167,74822351069.53197,1703.1126309940414,-1.9159692991785744,-1.3052216233953682e-05,-1.0970852947814324e-07,-2.642316549122935e-07,-3.9894693357195836e-07,-7.554717592972954e-07,-1.0807047833043801e-07
168,253178505134.5073,1275.2508337954728,-1.055965990175297,-5.0334126510734115e-05,-6.172431157576302e-07,-1.0340968315307843e-06,-1.4110011181606937e-06,-2.422590555146215e-06,-5.105857631033213e-07
169,78948596733.175,753.7729436703178,-1.0550957082843868,-2.183725528550256e-05,-2.384403864748812e-07,-4.134921810238107e-07,-5.724839916284378e-07,-1.001677665773143e-06,-1.853659512423207e-07
170,112527257812.84369,2369.489383067934,-0.7595152082509771,-2.5295603664701574e-05,-3.21729990466468e-07,-5.06684673006976e-07,-6.769343156492068e-07,-1.1406859648589129e-06,-2.0816270009079723e-07
171,249581175213.56372,991.1896378457766,-0.8812059343315501,-5.2367910877985494e-05,-6.70070994362129e-07,-1.0835811336897984e-06,-1.457870314505601e-06,-2.460977997985278e-06,-5.585606105858302e-07
172,51967076424.81671,403.32326637714493,-0.13349269104370842,-2.1097800156468893e-05,-2.650789615836642e-07,-3.9155760473841636e-07,-5.089802057130703e-07,-8.304926776591467e-07,-1.8139908714715966e-07
173,63293259822.240585,953.4432911015001,-0.32653700750756265,-2.1281261318298924e-05,-2.5940598571711483e-07,-3.91211798409246e-07,-5.134994607327724e-07,-8.485160679447853e-07,-1.6293488963065803e-07
174,130475249146.33838,1881.3687584132463,-0.8070972981483531,-3.0158009382774913e-05,-3.7274100096578254e-07,-5.962991755967744e-07,-8.018066795112486e-07,-1.3612675809781351e-06,-2.543743248905149e-07
175,174967156324.66534,1245.9257396972039,-0.2654141021078116,-4.647586087685407e-05,-6.194001503201344e-07,-9.144569107035641e-07,-1.1880837929204463e-06,-1.936546706853769e-06,-4.305730321780481e-07
176,82997750124.05177,1877.703625796147,-0.6408954240304039,-2.1122925179255783e-05,-2.6309086244983973e-07,-4.099445688094033e-07,-5.453360104385712e-07,-9.144423097839364e-07,-1.6586404940405833e-07
177,89226545145.03397,2790.904890442531,-0.5121835910412635,-2.081318092051039e-05,-2.769495860558296e-07,-4.1696245358155943e-07,-5.46404106764324e-07,-8.997134425657874e-07,-1.658603119588777e-07
178,128635704663.33037,1493.4004338715706,-0.29232055232412013,-3.545334853290088e-05,-4.6084053994217284e-07,-6.841455231378939e-07,-8.916933640344451e-07,-1.4610235647364534e-06,-2.98832493236933e-07
179,53498224589.95338,2749.325355787218,-0.6784391653382258,-1.2402366428772835e-05,-1.5918767135324504e-07,-2.453934751428328e-07,-3.2438066390079335e-07,-5.381489678442693e-07,-9.464644672051366e-08
180,104297480076.84871,405.92179652360676,-0.7825653698919259,-2.823345374721266e-05,-3.60732234633744e-07,-5.835295207085588e-07,-7.852524407055803e-07,-1.325731670093722e-06,-3.109217032781992e-07
181,73238575422.25327,1851.1347242521188,-0.9890978322069994,-1.72190119145865e-05,-2.0178351710515956e-07,-3.3633388918749696e-07,-4.590858716819217e-07,-7.913166915908676e-07,-1.3500821697459474e-07
182,60546866176.35034,1409.1538736962261,-1.7506026251410522,-1.2119680535766815e-05,-1.0746005125594932e-07,-2.3794376089435205e-07,-3.528403626609732e-07,-6.580930030923024e-07,-9.634629203496004e-08
183,60347567538.199554,804.5061431672035,-0.6135745090612985,-1.9700330458939148e-05,-2.291575719976895e-07,-3.62432845560955e-07,-4.852199217948061e-07,-8.199136135588992e-07,-1.5351999753178238e-07
184,126027898625.45128,825.5966451523028,-1.6783229480666695,-2.5311591289431282e-05,-2.3420343041515517e-07,-5.03359318447312e-07,-7.399734223793935e-07,-1.3667831010755638e-06,-2.400181473381925e-07
185,66566433550.432915,2699.455324662381,-1.4886065548144993,-1.1996152178344926e-05,-1.3308338167169285e-07,-2.484952498964051e-07,-3.515214272988382e-07,-6.263604920846245e-07,-9.819934673038577e-08
186,113797516697.597,462.0243714744146,-0.5266817445723224,-3.203839006440764e-05,-4.267126249890533e-07,-6.585868736392464e-07,-8.70364997585236e-07,-1.4413416695873997e-06,-3.4762854368598457e-07
187,46990040316.13815,915.7650284271012,-1.9773126477014484,-9.873411510951073e-06,-6.975410203572702e-08,-1.88571398152472e-07,-2.912114077896987e-07,-5.61925345587191e-07,-7.706731683451815e-08
188,83572373222.45506,1781.7354648761577,-1.9928624382316595,-1.3813736411252795e-05,-1.1159666081793985e-07,-2.826176825047724e-07,-4.3092508819017857e-07,-8.227664140036894e-07,-1.1654359324156949e-07
189,69721634698.31213,2189.9023412404995,-1.7950916928040173,-1.194093456612043e-05,-1.1310620207029853e-07,-2.460106675635024e-07,-3.627716163035273e-07,-6.723188714144022e-07,-9.85746000539222e-08
190,103187409362.61711,1840.8031120752999,-0.05298646693817255,-2.9636798685665187e-05,-3.95738808539802e-07,-5.695435644481732e-07,-7.318834739205981e-07,-1.1789250116616397e-06,-2.3546431860363677e-07
191,271697153110.91794,1431.0151879031741,-1.8085670405867493,-4.2048428556203824e-05,-4.0273953150926396e-07,-8.757738547555556e-07,-1.2876860564533278e-06,-2.3732177468192615e-06,-4.246083230097875e-07
192,163686727834.15744,2729.0158505341115,-1.1187519305535965,-3.100131179705741e-05,-3.827475079618491e-07,-6.406851705995643e-07,-8.760254351187368e-07,-1.5137823339398387e-06,-2.708972312374339e-07
193,211175019645.22083,1659.0946772951431,-1.9355750987313463,-3.242552773022422e-05,-2.8328230159169086e-07,-6.684191413525456e-07,-1.0030873748223442e-06,-1.8874149859786855e-06,-3.074295645127211e-07
194,41793289187.44028,1877.160710128118,-0.3800022774233238,-1.2094544062163902e-05,-1.5034302922448947e-07,-2.2472438130080776e-07,-2.933585823604217e-07,-4.801478891691553e-07,-8.544991062034458e-08
195,254339570281.98874,2251.0249978316333,-0.7736620304549504,-5.2010077083885795e-05,-6.754455943550251e-07,-1.0567665110079087e-06,-1.4074966535295581e-06,-2.362247169946378e-06,-4.798297282538088e-07
196,169160422355.93427,2279.136441283667,-0.6497321017181095,-3.7773498796386186e-05,-4.911816678091053e-07,-7.579601395996734e-07,-1.0044094101856867e-06,-1.6776582009925005e-06,-3.266742644559817e-07
197,51151010170.259,1280.4573335758741,-0.8312042842033711,-1.4479450947485589e-05,-1.6516561208525228e-07,-2.6973936147419625e-07,-3.6545913120560085e-07,-6.250566458097794e-07,-1.067331250253191e-07
198,117889953910.12955,1173.9431136862972,-0.28204708199571726,-3.439534480049852e-05,-4.419784793441151e-07,-6.578807748168793e-07,-8.583685175864897e-07,-1.4078113493454845e-06,-2.934275028935557e-07
199,61842592877.66565,1480.3278548901785,-1.8440911052684754,-1.1745249423160182e-05,-9.979967332826529e-08,-2.3278716538236925e-07,-3.4915544323632185e-07,-6.574680333188768e-07,-9.427380236932187e-08
200,99705493486.7194,2656.559128238112,-0.2690679634709696,-2.4812993532604663e-05,-3.36874137325509e-07,-4.922658590709768e-07,-6.367827889675091e-07,-1.0331757395414454e-06,-1.9763201056803775e-07
201,123327146588.56581,820.4293489449389,-1.4271409108119069,-2.7080091126193957e-05,-2.78075983143003e-07,-5.352619334332673e-07,-7.646140220561512e-07,-1.3764626872669195e-06,-2.549089089357468e-07
202,66577650655.62302,2601.332422073928,-0.16316629829840545,-1.7638109702161004e-05,-2.3758756508518722e-07,-3.4285836044881133e-07,-4.4068218184359936e-07,-7.085109047930879e-07,-1.3326486917257446e-07
203,118361064097.48512,1115.7196694305126,-0.9574550562467652,-2.935032203329137e-05,-3.399125140032669e-07,-5.687434839826646e-07,-7.775287251075154e-07,-1.342755651567161e-06,-2.561354361683279e-07
204,196528714628.96997,2189.3667535986956,-0.3055157859028137,-4.703748037835359e-05,-6.377019709291684e-07,-9.370460620426632e-07,-1.2155459370949506e-06,-1.9801659637801207e-06,-4.13115895735664e-07
205,209871614902.50882,1037.6139232947676,-0.30026276568814403,-5.257451573486555e-05,-7.234215821310759e-07,-1.0697806098977958e-06,-1.3894226845914665e-06,-2.2590163396163486e-06,-5.35617255070433e-07
206,286631562694.33826,1236.3163726596676,-1.0271919783479677,-5.589476635325804e-05,-6.969013355320118e-07,-1.1555099030886147e-06,-1.5694848977407709e-06,-2.678046580140221e-06,-5.833181358088982e-07
207,76839732165.33519,2548.3391130077325,-0.35002562270661075,-1.9395581521790787e-05,-2.578131745991247e-07,-3.809984586673575e-07,-4.951842602126339e-07,-8.073893298119113e-07,-1.5007982618287477e-07
208,292236343204.80743,905.801560202838,-1.0063583677364545,-5.628802474447393e-05,-7.249600705213024e-07,-1.197209804265772e-06,-1.620417989547199e-06,-2.744709004054494e-06,-6.388304312200086e-07
209,161265189347.986,1818.7021804018505,-1.3152748488384025,-3.1519479845728806e-05,-3.530007187836499e-07,-6.347121344411005e-07,-8.892525071578574e-07,-1.5748680427089205e-06,-2.7956962661086023e-07
210,182590428622.0979,745.4458571616385,-1.1796442012446413,-3.855498366912332e-05,-4.526959454747059e-07,-7.941933245115477e-07,-1.0996313547329614e-06,-1.912402438123529e-06,-4.1035854000938526e-07
211,205261495769.69525,398.453704206638,-1.7268435045138881,-3.252524162726109e-05,-3.5013266617696176e-07,-7.530952654154299e-07,-1.0928585638924736e-06,-1.960957582345375e-06,-4.3663589260465997e-07
212,232508743952.4862,2748.8626351512576,-1.1087676992937583,-4.2473517892343686e-05,-5.310455529058356e-07,-8.809902358882879e-07,-1.2004035935819895e-06,-2.06630319525846e-06,-3.8618906019799657e-07
213,115667714140.29753,2098.309646068574,-1.842470216262387,-1.8935401241204644e-05,-1.7600387412211667e-07,-3.921103419493546e-07,-5.822008610941215e-07,-1.0876419900106837e-06,-1.6449424298848797e-07
214,61888814919.60725,1422.2810616177728,-0.28502810301973747,-1.916829047880577e-05,-2.3960915725368486e-07,-3.568532030146333e-07,-4.65702567182475e-07,-7.639237201814469e-07,-1.4226190057146313e-07
215,106729525866.68092,1168.4854211016088,-1.2739779933280995,-2.4434226986637277e-05,-2.6099307405015477e-07,-4.7496539041434197e-07,-6.68149083630802e-07,-1.1880806201029538e-06,-2.0938479887834982e-07
216,43258867332.92105,2100.7850216557217,-1.9796155753108955,-7.144023882738225e-06,-5.956128963633316e-08,-1.4658989850254808e-07,-2.2140079096037672e-07,-4.173060469779845e-07,-5.728011604920442e-08
217,137011943049.27852,1026.1059493491584,-0.2523954438546021,-3.935643157800757e-05,-5.155715241419606e-07,-7.637155122133193e-07,-9.938598375784858e-07,-1.6235105016981323e-06,-3.569450181188817e-07
218,180123348189.6659,2395.3486188806337,-0.7405249087588934,-3.857940254874947e-05,-4.991963016851117e-07,-7.798567973879567e-07,-1.038609950338461e-06,-1.744516979129954e-06,-3.3690861723349197e-07
219,227697346459.0247,593.8978635355119,-1.9567023217297008,-3.427165556255105e-05,-2.997930579162123e-07,-7.511910641952252e-07,-1.1285555099874409e-06,-2.095743358120609e-06,-4.096277473428782e-07
220,118576597630.85468,355.7921717768223,-0.015906659365429565,-3.4877775445453866e-05,-5.293675802898604e-07,-7.588633406357291e-07,-9.699116691414887e-07,-1.5404017561200997e-06,-4.295395937687233e-07
221,101376923243.85599,542.6440596049861,-0.13405652402025758,-3.2460131513982204e-05,-4.429784592611056e-07,-6.49139206607584e-07,-8.399812222033082e-07,-1.3605467029971587e-06,-3.2445658379696385e-07
222,235152959484.23187,469.48510252211054,-1.1678063580747102,-4.243344254890629e-05,-5.700766521191887e-07,-9.818040491185478e-07,-1.3428677852181383e-06,-2.284023027687376e-06,-5.69819907733162e-07
223,83260529659.37596,1854.3931343942336,-1.3743503539362685,-1.7153829268707166e-05,-1.8503224249637845e-07,-3.4178368835187413e-07,-4.828949766155095e-07,-8.619975517017656e-07,-1.3950352836939545e-07
224,75614802406.75165,1713.8133695631548,-0.12810488631194716,-2.257365165141076e-05,-2.9366476970717e-07,-4.27151016171156e-07,-5.515342756647479e-07,-8.932917101965529e-07,-1.7143953641485878e-07
